YEAR,MONTH,IDADMIN1,IDADMIN2,ADMIN1,ADMIN2,CLIN,CONF_TOTAL,CONF_MIC,CONF_RDT,CONF_PCR,POS_0_11_MO_M,POS_0_11_MO_F,PO_1_4_YO_M,PO_1_4_YO_F,POS_5_9_YO_M,POS_5_9_YO_F,POS_10_14_YO_M,POS_10_14_YO_F,POS_15_64_YO_M,POS_15_64_YO_F,POS_OVER_64_M,POS_OVER_64_F,POS_0_4,POS_5_9,POS_10_14,POS_15_64,POS_OVER_64,POS_PREGNANT,POS_PF,POS_PV,POS_PM_PO,POS_MIX,POS_PK,POS_MALE,POS_FEMALE,POS_GENDER_TOTAL,POS_SPECIES_TOTAL
2010,8,94,9408,PAPUA,KEPULAUAN YAPEN,4749,0,2763,7,0,70,52,174,134,119,127,93,97,294,356,0,0,430,246,190,650,0,50,1255,129,0,44,0,750,766,1516,1428
2010,8,94,9412,PAPUA,MIMIKA,9121,0,8970,737,0,60,267,303,178,167,98,98,118,946,1008,0,0,808,265,216,1954,0,27,1685,1282,96,130,0,1574,1669,3243,3193
2010,8,94,9410,PAPUA,PANIAI,431,0,283,25,0,2,2,9,8,16,17,34,28,118,98,0,0,21,33,62,216,0,0,235,90,0,7,0,179,153,332,332
2010,8,94,9415,PAPUA,ASMAT,1977,0,420,271,0,15,9,34,16,57,67,43,44,215,191,0,0,74,124,87,406,0,0,682,8,0,1,0,364,327,691,691
2010,8,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,94,9402,PAPUA,JAYAWIJAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9403,PAPUA,JAYAPURA,5545,0,3315,589,0,33,22,146,123,121,139,78,66,255,299,0,0,324,260,144,554,0,1,962,239,2,79,0,633,649,1282,1282
2010,9,94,9471,PAPUA,KOTA JAYAPURA,6018,0,5117,975,0,11,10,82,85,95,89,69,64,446,311,0,0,188,184,133,757,0,7,829,398,2,37,0,703,559,1262,1266
2010,9,94,9420,PAPUA,KEEROM,3413,0,2811,602,0,18,11,123,74,71,57,34,39,271,184,0,0,226,128,73,455,0,2,631,191,0,60,0,517,365,882,882
2010,9,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9409,PAPUA,BIAK NUMFOR,1980,0,1206,111,0,9,10,32,36,22,8,20,7,33,52,0,0,87,30,27,85,0,36,46,184,0,8,0,116,113,229,238
2010,9,94,9427,PAPUA,SUPIORI,198,0,198,50,0,2,1,10,3,5,7,3,2,14,12,0,0,16,12,5,26,0,0,32,25,0,2,0,34,25,59,59
2010,9,94,9401,PAPUA,MERAUKE,1623,0,428,1104,0,11,14,26,27,29,34,14,12,56,46,0,0,78,63,26,102,0,0,25,217,0,3,0,136,133,269,245
2010,9,94,9414,PAPUA,MAPPI,1181,0,842,84,0,9,6,19,56,34,22,29,20,72,58,0,0,90,56,49,130,0,1,64,234,0,10,0,163,162,325,308
2010,9,94,9413,PAPUA,BOVEN DIGOEL,447,0,299,93,0,7,5,22,18,11,5,15,19,65,65,0,0,52,16,34,130,0,0,126,87,0,20,0,120,112,232,233
2010,9,94,9404,PAPUA,NABIRE,3114,0,2175,939,0,77,84,142,112,82,90,45,63,344,320,0,0,415,172,108,664,0,20,739,519,3,54,0,690,669,1359,1315
2010,9,94,9408,PAPUA,KEPULAUAN YAPEN,2047,0,1294,93,0,37,34,89,80,90,76,79,78,233,211,0,0,240,166,157,444,0,93,888,30,0,72,0,528,479,1007,990
2010,9,94,9412,PAPUA,MIMIKA,9842,0,9442,994,0,51,74,303,316,210,229,126,146,1169,1037,0,0,744,439,272,2206,0,11,1982,1411,106,156,0,1859,1802,3661,3655
2010,9,94,9410,PAPUA,PANIAI,462,0,266,196,0,0,0,4,4,7,8,24,23,94,111,0,0,8,15,47,205,0,0,126,78,0,11,0,129,146,275,215
2010,9,94,9415,PAPUA,ASMAT,599,0,146,198,0,2,5,9,15,11,29,20,36,81,136,0,0,31,40,56,217,0,0,344,0,0,0,0,123,221,344,344
2010,9,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9402,PAPUA,JAYAWIJAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9403,PAPUA,JAYAPURA,5415,0,3530,493,0,22,23,174,158,130,127,77,66,232,291,0,0,377,257,143,523,0,0,1032,218,0,50,0,635,665,1300,1300
2010,10,94,9471,PAPUA,KOTA JAYAPURA,7723,0,4703,608,0,23,15,116,91,93,88,59,43,352,255,0,0,245,181,102,607,0,11,689,369,8,50,0,643,492,1135,1116
2010,10,94,9420,PAPUA,KEEROM,3740,0,3273,467,0,24,15,107,88,81,59,48,48,268,241,0,0,234,140,96,509,0,38,657,274,0,48,0,528,451,979,979
2010,10,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9409,PAPUA,BIAK NUMFOR,2626,0,1693,91,0,8,11,56,41,33,23,19,16,56,76,0,0,116,56,35,132,0,32,111,222,0,6,0,172,167,339,339
2010,10,94,9427,PAPUA,SUPIORI,297,0,228,69,0,0,1,5,1,1,3,5,10,15,8,0,0,7,4,15,23,0,0,27,21,0,1,0,26,23,49,49
2010,10,94,9401,PAPUA,MERAUKE,2065,0,1108,684,0,16,14,52,52,41,40,20,18,63,62,0,0,134,81,38,125,0,1,20,354,0,4,0,192,186,378,378
2010,10,94,9414,PAPUA,MAPPI,1377,0,1052,77,0,4,8,38,44,23,25,29,11,79,68,0,0,94,48,40,147,0,0,68,257,0,4,0,173,156,329,329
2010,10,94,9413,PAPUA,BOVEN DIGOEL,696,0,427,101,0,9,10,22,25,18,21,11,13,67,74,0,0,66,39,24,141,0,2,162,90,0,18,0,127,143,270,270
2010,10,94,9404,PAPUA,NABIRE,2034,0,1723,144,0,26,23,107,94,66,51,32,28,192,184,0,0,250,117,60,376,0,1,444,337,1,21,0,423,380,803,803
2010,10,94,9408,PAPUA,KEPULAUAN YAPEN,1817,0,1342,234,0,31,17,122,89,59,57,33,24,135,142,0,0,259,116,57,277,0,40,647,47,0,9,0,380,329,709,703
2010,10,94,9412,PAPUA,MIMIKA,10691,0,7944,769,0,36,23,164,171,164,158,109,137,867,776,0,0,394,322,246,1643,0,1,1156,1337,20,106,0,1340,1265,2605,2619
2010,10,94,9410,PAPUA,PANIAI,557,0,173,173,0,0,0,4,4,10,10,19,21,77,73,0,0,8,20,40,150,0,0,134,71,0,10,0,110,108,218,215
2010,10,94,9415,PAPUA,ASMAT,487,0,212,98,0,0,10,1,19,2,8,6,21,41,202,0,0,30,10,27,243,0,0,310,0,0,0,0,50,260,310,310
2010,10,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9402,PAPUA,JAYAWIJAYA,780,0,708,4,0,0,0,1,3,2,1,0,1,21,13,0,0,4,3,1,34,0,0,13,29,0,0,0,24,18,42,42
2010,10,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9403,PAPUA,JAYAPURA,5781,0,3905,570,0,27,26,182,152,114,133,78,78,222,268,0,0,387,247,156,490,0,1,1003,245,0,32,0,623,657,1280,1280
2010,11,94,9471,PAPUA,KOTA JAYAPURA,6062,0,5115,612,0,13,19,100,66,90,75,76,70,348,288,0,0,198,165,146,636,0,12,716,365,11,53,0,627,518,1145,1145
2010,11,94,9420,PAPUA,KEEROM,3809,0,3412,397,0,24,12,127,107,61,93,49,63,360,260,0,0,270,154,112,620,0,13,820,284,0,52,0,621,535,1156,1156
2010,11,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9409,PAPUA,BIAK NUMFOR,2411,0,1483,89,0,19,11,32,39,26,20,12,10,54,65,0,0,101,46,22,119,0,47,54,227,0,16,0,143,145,288,297
2010,11,94,9427,PAPUA,SUPIORI,335,0,295,40,0,0,0,3,1,3,0,7,0,18,8,0,0,4,3,7,26,0,0,27,10,0,3,0,31,9,40,40
2010,11,94,9401,PAPUA,MERAUKE,2552,0,1511,822,0,18,16,64,63,69,58,34,45,96,70,0,0,161,127,79,166,0,0,14,519,0,0,0,281,252,533,533
2010,11,94,9414,PAPUA,MAPPI,1449,0,1160,201,0,9,15,42,49,36,39,29,13,73,46,0,0,115,75,42,119,0,0,65,284,0,2,0,189,162,351,351
2010,11,94,9413,PAPUA,BOVEN DIGOEL,1177,0,578,369,0,10,11,46,157,33,26,18,19,102,124,0,0,224,59,37,226,0,0,247,283,0,16,0,209,337,546,546
2010,11,94,9404,PAPUA,NABIRE,1671,0,1197,203,0,6,3,29,44,26,22,16,23,92,51,0,0,82,48,39,143,0,2,203,85,1,26,0,169,143,312,315
2010,11,94,9408,PAPUA,KEPULAUAN YAPEN,1910,0,1198,240,0,28,25,106,88,88,76,84,58,112,174,0,0,247,164,142,286,0,52,675,71,0,49,0,418,421,839,795
2010,11,94,9412,PAPUA,MIMIKA,15857,0,14396,430,0,79,66,441,456,319,307,189,175,1515,1386,0,0,1042,626,364,2901,0,45,2184,2473,108,161,0,2543,2390,4933,4926
2010,11,94,9410,PAPUA,PANIAI,366,0,165,190,0,0,0,3,3,7,6,14,16,94,87,0,0,6,13,30,181,0,0,108,128,0,9,0,118,112,230,245
2010,11,94,9415,PAPUA,ASMAT,915,0,209,288,0,21,11,56,33,61,55,57,42,111,50,0,0,121,116,99,161,0,0,356,112,0,9,0,306,191,497,477
2010,11,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9402,PAPUA,JAYAWIJAYA,480,0,476,2,0,0,0,1,3,2,0,1,0,19,14,0,0,4,2,1,33,0,0,20,20,0,0,0,23,17,40,40
2010,11,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,11,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9403,PAPUA,JAYAPURA,4810,0,2823,634,0,29,15,176,172,109,103,73,84,236,287,0,0,392,212,157,523,0,2,935,281,12,56,0,623,661,1284,1284
2010,12,94,9471,PAPUA,KOTA JAYAPURA,4483,0,3322,910,0,22,7,40,48,35,41,43,24,170,139,0,0,117,76,67,309,0,7,366,165,4,34,0,310,259,569,569
2010,12,94,9420,PAPUA,KEEROM,3120,0,2929,191,0,27,18,112,82,65,58,37,29,315,196,0,0,239,123,66,511,0,8,611,278,1,49,0,556,383,939,939
2010,12,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9409,PAPUA,BIAK NUMFOR,204,0,93,2,0,1,0,1,5,4,0,0,0,2,7,0,0,7,4,0,9,0,2,0,21,0,0,0,8,12,20,21
2010,12,94,9427,PAPUA,SUPIORI,251,0,186,5,0,2,1,2,3,2,6,3,4,10,9,0,0,8,8,7,19,0,0,34,8,0,0,0,19,23,42,42
2010,12,94,9401,PAPUA,MERAUKE,1010,0,572,229,0,14,11,35,39,37,39,17,26,76,86,0,0,99,76,43,162,0,0,24,356,0,0,0,179,201,380,380
2010,12,94,9414,PAPUA,MAPPI,791,0,547,198,0,11,5,37,35,34,21,13,6,49,40,0,0,88,55,19,89,0,0,34,195,0,22,0,144,107,251,251
2010,12,94,9413,PAPUA,BOVEN DIGOEL,819,0,344,177,0,1,4,18,11,14,4,9,24,83,36,0,0,34,18,33,119,0,0,117,75,0,11,0,125,79,204,203
2010,12,94,9404,PAPUA,NABIRE,2409,0,2013,56,0,68,31,142,125,55,38,30,28,487,516,0,0,366,93,58,1003,0,3,158,86,0,28,0,782,738,1520,272
2010,12,94,9408,PAPUA,KEPULAUAN YAPEN,1022,0,952,70,0,21,17,32,27,21,32,23,24,117,95,0,0,97,53,47,212,0,28,393,15,0,1,0,214,195,409,409
2010,12,94,9412,PAPUA,MIMIKA,12077,0,11090,492,0,57,47,305,284,231,224,153,134,1318,1153,0,0,693,455,287,2471,0,0,1779,1861,90,156,0,2064,1842,3906,3886
2010,12,94,9410,PAPUA,PANIAI,244,0,148,92,0,0,0,3,2,5,5,10,10,42,42,0,0,5,10,20,84,0,0,0,0,0,0,0,60,59,119,0
2010,12,94,9415,PAPUA,ASMAT,736,0,197,201,0,21,12,31,14,41,21,20,29,134,75,0,0,78,62,49,209,0,0,0,0,0,0,0,247,151,398,0
2010,12,94,9426,PAPUA,WAROPEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9402,PAPUA,JAYAWIJAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,12,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9171,PAPUA BARAT,KOTA SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9107,PAPUA BARAT,SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9106,PAPUA BARAT,SORONG SELATAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9108,PAPUA BARAT,RAJA AMPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9105,PAPUA BARAT,MANOKWARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9104,PAPUA BARAT,TELUK BINTUNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9103,PAPUA BARAT,TELUK WONDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9101,PAPUA BARAT,FAKFAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,91,9102,PAPUA BARAT,KAIMANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,94,9403,PAPUA,JAYAPURA,7678,0,4758,889,0,26,29,238,196,215,230,114,110,391,456,0,0,489,445,224,847,0,3,1477,372,4,92,0,984,1021,2005,1945
2011,1,94,9471,PAPUA,KOTA JAYAPURA,6485,0,5722,678,0,20,12,99,87,103,87,69,54,422,298,0,0,218,190,123,720,0,0,725,495,5,34,0,713,538,1251,1259
2011,1,94,9420,PAPUA,KEEROM,4198,0,3804,394,0,16,15,105,105,74,61,44,46,435,206,0,0,241,135,90,641,0,20,738,307,3,59,0,674,433,1107,1107
2011,1,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,94,9409,PAPUA,BIAK NUMFOR,3782,0,1899,1409,0,18,30,125,92,74,73,67,55,134,156,0,0,265,147,122,290,0,0,275,438,0,111,0,418,406,824,824
2011,1,94,9427,PAPUA,SUPIORI,356,0,33,33,0,0,0,9,7,1,3,1,3,9,13,0,0,16,4,4,22,0,0,29,13,0,6,0,20,26,46,48
2011,1,94,9401,PAPUA,MERAUKE,893,0,378,418,0,5,3,21,14,19,24,18,12,53,58,0,0,43,43,30,111,0,0,25,199,0,3,0,116,111,227,227
2011,1,94,9414,PAPUA,MAPPI,765,0,624,113,0,12,11,38,30,22,12,14,27,74,60,0,0,91,34,41,134,0,12,37,253,0,4,0,160,140,300,294
2011,1,94,9413,PAPUA,BOVEN DIGOEL,715,0,435,56,0,0,11,29,24,28,15,10,10,98,111,0,0,64,43,20,209,0,0,223,99,0,10,0,165,171,336,332
2011,1,94,9404,PAPUA,NABIRE,4363,0,2895,194,0,96,69,176,148,94,106,53,72,599,600,0,0,489,200,125,1199,0,16,1247,716,11,24,0,1018,995,2013,1998
2011,1,94,9408,PAPUA,KEPULAUAN YAPEN,1544,0,1155,14,0,20,20,36,57,39,52,41,58,119,134,0,0,133,91,99,253,0,104,550,21,0,1,0,255,321,576,572
2011,1,94,9412,PAPUA,MIMIKA,11128,0,7171,880,0,58,51,309,267,246,208,201,164,1147,934,0,0,685,454,365,2081,0,0,1514,1742,119,232,0,1961,1624,3585,3607
2011,1,94,9410,PAPUA,PANIAI,1727,0,334,643,0,11,82,82,151,143,137,203,82,111,24,0,0,326,280,285,135,0,6,521,320,0,167,0,550,476,1026,1008
2011,1,94,9415,PAPUA,ASMAT,1248,0,217,431,0,8,43,43,46,27,26,19,28,81,70,0,0,140,53,47,151,0,0,242,97,0,18,0,178,213,391,357
2011,1,94,9426,PAPUA,WAROPEN,146,0,146,0,0,3,14,14,11,7,2,4,4,24,6,0,0,42,9,8,30,0,0,89,6,0,0,0,52,37,89,95
2011,1,94,9402,PAPUA,JAYAWIJAYA,698,0,650,48,0,4,12,12,7,8,5,8,7,45,50,0,0,35,13,15,95,0,0,72,75,0,1,0,77,81,158,148
2011,1,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9171,PAPUA BARAT,KOTA SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9107,PAPUA BARAT,SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9106,PAPUA BARAT,SORONG SELATAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9108,PAPUA BARAT,RAJA AMPAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9105,PAPUA BARAT,MANOKWARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9104,PAPUA BARAT,TELUK BINTUNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9103,PAPUA BARAT,TELUK WONDAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9101,PAPUA BARAT,FAKFAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,91,9102,PAPUA BARAT,KAIMANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,94,9403,PAPUA,JAYAPURA,8564,0,5595,817,0,20,22,0,212,229,215,143,168,626,648,0,0,254,444,311,1274,0,0,1596,435,14,142,0,1018,1265,2283,2187
2011,2,94,9471,PAPUA,KOTA JAYAPURA,5362,0,4477,803,0,15,16,70,92,122,86,68,71,390,306,0,0,193,208,139,696,0,11,717,476,10,39,0,665,571,1236,1242
2011,2,94,9420,PAPUA,KEEROM,3354,0,3144,210,0,24,20,104,108,97,93,43,50,305,199,0,0,256,190,93,504,0,5,700,302,2,54,0,573,470,1043,1058
2011,2,94,9419,PAPUA,SARMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,94,9409,PAPUA,BIAK NUMFOR,1393,0,1079,165,0,9,12,64,43,27,31,15,14,34,70,0,0,128,58,29,104,0,33,84,234,0,1,0,149,170,319,319
2011,2,94,9427,PAPUA,SUPIORI,315,0,123,76,0,2,1,8,8,4,1,3,2,10,15,0,0,19,5,5,25,0,0,26,26,0,3,0,27,27,54,55
2011,2,94,9401,PAPUA,MERAUKE,792,0,267,320,0,12,2,23,33,21,16,11,12,59,43,0,0,70,37,23,102,0,0,23,207,0,2,0,126,106,232,232
2011,2,94,9414,PAPUA,MAPPI,902,0,777,77,0,14,15,32,39,27,16,12,13,57,62,0,0,100,43,25,119,0,1,33,250,0,7,0,142,145,287,290
2011,2,94,9413,PAPUA,BOVEN DIGOEL,684,0,406,138,0,10,5,30,22,25,36,12,13,75,126,0,0,67,61,25,201,0,1,228,123,0,13,0,152,202,354,364
2011,2,94,9404,PAPUA,NABIRE,4495,0,2800,260,0,74,45,179,147,108,98,74,79,307,311,0,0,445,206,153,618,0,4,1037,328,0,57,0,742,680,1422,1422
2011,2,94,9408,PAPUA,KEPULAUAN YAPEN,1289,0,1038,78,0,33,23,49,35,35,24,20,26,44,110,0,0,140,59,46,154,0,26,378,17,0,4,0,181,218,399,399
2011,2,94,9412,PAPUA,MIMIKA,6739,0,4472,922,0,21,23,118,118,106,120,84,61,764,586,0,0,280,226,145,1350,0,8,953,919,15,114,0,1093,908,2001,2001
2011,2,94,9410,PAPUA,PANIAI,478,0,158,154,0,0,0,4,4,10,10,18,20,66,61,0,0,8,20,38,127,0,0,117,67,0,9,0,98,95,193,193
2011,2,94,9415,PAPUA,ASMAT,403,0,225,146,0,2,2,12,14,15,10,15,6,34,23,0,0,30,25,21,57,0,1,69,56,0,8,0,78,55,133,133
2011,2,94,9426,PAPUA,WAROPEN,433,0,433,0,0,1,3,13,13,11,9,5,5,34,47,0,0,30,20,10,81,0,8,140,8,0,0,0,64,77,141,148
2011,2,94,9402,PAPUA,JAYAWIJAYA,793,0,766,27,0,3,0,15,18,17,7,15,17,68,49,0,0,36,24,32,117,0,0,57,151,0,1,0,118,91,209,209
2011,2,94,9411,PAPUA,PUNCAK JAYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,94,9418,PAPUA,TOLIKARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,94,9416,PAPUA,YAHUKIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,94,9417,PAPUA,PEGUNUNGAN BINTANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,91,9171,PAPUA BARAT,KOTA SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,91,9107,PAPUA BARAT,SORONG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
